service_date,unique_patients,hospital_ammount,non_hospital_ammount,hospital_unique_patients,unique_service_codes,high_cost_proportion,service_code_hhi,mean_ammount,total_racords,lag_1,lag_7,lag_14,rolling_mean_7,rolling_mean_14,EMA_7,EMA_14,total_amount_net
2022-08-16,430,209828.42,2136946.78,13,417,0.2242424242424242,0.0069702638052806,1580.3200000000002,1485,2128876.0923682326,2161540.110691913,2256874.8188622906,2155164.037142857,2154335.4514285713,2144193.1474644104,2154562.498788393,2346775.2
2022-08-17,412,281283.96,2543955.68,15,455,0.2462462462462462,0.007378549720892,1696.8406246246248,1665,2274142.164122744,2217804.877127942,2290484.7008873285,2225864.7842857144,2181729.056428571,2314454.7705983077,2243986.117616608,2825239.64
2022-08-18,403,395919.0,2544092.9,17,432,0.2360178970917226,0.0073169877232757,1644.3019574944071,1788,2641540.4813742484,2343743.928085295,2321987.9625441777,2275063.3371428573,2215747.5749999997,2470844.0529487305,2336789.555267727,2940011.9
2022-08-19,363,162477.76,2080997.42,12,364,0.2482325216025137,0.0072069058930756,1762.3528515318148,1273,2840521.4271247494,2314828.4620568636,2344735.252990691,2273131.572857143,2201203.083571429,2414001.834711548,2324347.6385653634,2243475.18
2022-08-20,305,87624.82,1703559.43,7,319,0.2385740402193784,0.0084890494604106,1637.2799360146253,1094,2442490.5957082496,2105082.498037909,2201488.7779014744,2288216.3842857145,2217939.1271428573,2258297.438533661,2253259.186756648,1791184.25
2022-08-21,232,75682.37,1427902.3,7,286,0.2323788546255506,0.0094679694929069,1655.9302533039647,908,2008286.365236083,1900775.735358606,2061884.7928284789,2289848.1642857143,2222933.2564285714,2069619.2464002457,2153302.584522428,1503584.67
2022-08-22,341,170633.56,2002736.46,8,352,0.2488226059654631,0.0086477774300156,1705.9419309262166,1274,1671818.5684120276,2060072.5935724042,2105428.2668596646,2260520.1228571427,2213790.122142857,2095556.9398001842,2155978.242586104,2173370.02
2022-08-23,388,233986.99,2269701.99,11,425,0.2363510711817553,0.0062751664550109,1730.2619073946096,1447,2006186.2028040092,2155640.1290482697,2164449.9983397257,2282936.3771428573,2219050.207142857,2197589.9498501383,2202339.6742412904,2503688.98
2022-08-24,432,242235.76,2218591.07,11,449,0.2181229773462783,0.0077045694955017,1592.7681747572817,1545,2337854.72093467,2378839.9660321795,2194610.8004597756,2230877.4042857145,2228371.0942857144,2263399.1698876037,2236804.6283424515,2460826.83
2022-08-25,405,323418.03,2131570.25,12,404,0.2253702511268512,0.0071825754029444,1580.8037862202189,1553,2419836.1269782237,2565897.277354786,2267521.933103453,2161588.3157142857,2218325.8264285713,2311296.4474157025,2265895.7818967914,2454988.28
2022-08-26,412,242854.0,2433926.14,14,437,0.2280597014925373,0.0074696368901759,1598.0776955223882,1675,2443270.8956594076,2458423.2449031905,2265608.4052664614,2223489.024285714,2248310.2985714287,2402667.3705617767,2320680.3629772193,2676780.14
2022-08-27,294,81704.92,1704658.15,7,349,0.2170880557977332,0.0084287960936722,1557.422031386225,1147,2598943.7252198025,2236010.246602127,2160150.6170361955,2222800.2842857144,2255508.334285714,2248591.2954213326,2249438.0572469234,1786363.07
2022-08-28,206,69713.17,1222512.84,7,299,0.2132701421800948,0.0085998742166618,1531.073471563981,844,2057223.288406601,1991868.3877347512,2038698.1793932507,2192606.19,2241227.177142857,2009499.9740659993,2121809.7842806666,1292226.01
2022-08-29,386,224777.49,2019380.85,13,390,0.2371134020618556,0.0074060658379623,1652.5466421207657,1358,1547225.1028022002,2052368.9318231673,2100510.566776296,2202718.807142857,2231619.4650000003,2068164.5655494994,2138122.9250432444,2244158.34
2022-08-30,435,185829.27,2437571.75,8,419,0.2403350515463917,0.0072835848655542,1690.3357087628865,1552,2011847.2609340667,2202808.9478821116,2145285.9546351517,2219820.527142857,2251378.4521428575,2206973.6791621246,2202826.6710374784,2623401.02
2022-08-31,407,113898.2,2476372.98,9,417,0.2402849740932642,0.007614298370426,1677.636774611399,1544,2419549.766978022,2288814.9085880746,2268913.897428761,2238312.577142857,2234594.990714286,2302798.0543715935,2254485.938899148,2590271.18
2022-09-01,356,182013.97,2056997.94,12,405,0.213091922005571,0.0086087165679968,1559.2004944289697,1436,2533364.0423260075,2344206.0323920497,2390931.716078077,2207458.81,2184523.5628571426,2286851.518278695,2252422.735045928,2239011.91
2022-09-02,426,166455.76,2426570.2,13,389,0.2635925671025464,0.0071234065409914,1784.6014865794907,1453,2337129.2874420024,2455064.0682613663,2364121.436791154,2195493.927142857,2209491.475714286,2363395.1287090215,2297836.498373138,2593025.96
2022-09-03,308,51118.6,1918111.76,5,348,0.2389525368248772,0.0079127614037249,1611.48147299509,1222,2507727.069147334,2232163.7355075777,2259951.039192762,2221617.8257142855,2222209.055,2264853.936531766,2254022.3465900524,1969230.36
2022-09-04,257,63389.42,1481596.2,5,302,0.2266380236305048,0.0080910423980774,1659.4904618689582,931,2148729.2630491112,1918851.160338385,2122429.8811577144,2257726.3414285714,2225166.265714286,2084886.8573988243,2159484.116378045,1544985.62
2022-09-05,407,161156.49,2381288.25,12,396,0.2521974306964165,0.0076514063693603,1719.0295740365111,1479,1746233.5010163703,2027286.8868922566,2131691.7245835843,2300338.6842857143,2251528.745714286,2199276.328049118,2210545.5328609725,2542444.74
2022-09-06,427,301852.5,2455462.0,17,438,0.2307692307692307,0.0072902377101205,1559.5670248868778,1768,2277040.9936721236,2225991.597928171,2199327.589204751,2319469.181428571,2269644.854285714,2338785.8710368383,2283448.061812843,2757314.5
2022-09-07,429,304055.87,2385833.69,18,441,0.2487080103359173,0.0066335489987914,1737.654754521964,1548,2597223.331224041,2347418.125285447,2246872.905712978,2333700.378571429,2286006.4778571427,2426561.7932776287,2337640.2615711307,2689889.56
2022-09-08,411,317509.64,2258652.92,20,431,0.2299674267100977,0.0063597491750575,1678.2817980456027,1535,2659000.8170746802,2311282.7201902983,2284712.0646742545,2381864.757142857,2294661.7835714286,2463961.9849582217,2369443.23469498,2576162.56
2022-09-09,418,158710.21,2295036.47,10,386,0.2232316677482154,0.0082103659396777,1592.308033744322,1541,2603775.3123582266,2405197.133460199,2355997.169278936,2361967.717142857,2278730.822142857,2461408.158718666,2380683.694068983,2453746.68
2022-09-10,325,77158.48,1882295.69,7,368,0.2127496159754224,0.0081229161799995,1504.9571198156682,1302,2503756.224119409,2259874.875640133,2252427.3330464023,2360571.1185714286,2291094.472142857,2335919.6615389995,2324519.757526452,1959454.17
2022-09-11,254,62654.94,1397456.95,4,284,0.2240085744908896,0.009529126732216,1564.9645123258306,933,2140888.188039803,2021578.457093422,2077845.2743106927,2348446.3,2303086.3207142856,2116967.71865425,2209265.375189592,1460111.89
2022-09-12,421,176182.33,2605058.75,11,414,0.2156862745098039,0.0076567569832736,1603.945259515571,1734,1687037.3226799343,2195200.551395615,2108084.0135269305,2382560.0628571426,2341449.3735714285,2283036.0589906876,2285528.8024976463,2781241.08
2022-09-13,431,182491.03,2466146.41,13,373,0.2376485303314571,0.0085125905379417,1656.433671044403,1599,2416506.4942266447,2382571.8675970766,2201778.014703852,2367034.7685714285,2343251.975,2374436.4042430157,2333943.2874979605,2648637.44
2022-09-14,416,273611.16,2399767.3,15,413,0.2484355444305381,0.0075031210790709,1672.9527284105131,1598,2571260.458075548,2485011.0983980508,2272413.135666788,2364676.04,2349188.209285714,2449171.9181822618,2379201.3104982325,2673378.46
2022-09-15,458,191741.68,2791464.3,15,464,0.2290653700702323,0.0079029222161805,1611.6725985953535,1851,2639339.1260251827,2515394.9189320337,2266340.185545554,2422825.1,2402344.9285714286,2582680.433636696,2459735.2664318015,2983205.98
2022-09-16,480,172861.65,2695973.7,13,440,0.2090119435396308,0.0072314354057396,1557.4567589576548,1842,2868583.695341727,2494845.505954689,2325737.599082726,2482123.4814285715,2422045.5992857143,2654219.162727522,2514281.9442408946,2868835.35
2022-09-17,371,71377.24,2160213.6,8,377,0.2217659137577002,0.009507050996453,1527.4406844626967,1461,2868751.4651139094,2316381.727303126,2260918.1010676846,2521000.1485714284,2440785.6335714282,2548562.0820456413,2476589.797008775,2231590.84
2022-09-18,268,126493.81,1538895.03,6,316,0.2073394495412844,0.0080919114552647,1527.8796697247708,1090,2443977.71503797,2030958.4482020838,2130748.5590553787,2550325.427142857,2449385.863571428,2327768.771534231,2368429.669407605,1665388.84
2022-09-19,436,128377.51,2421588.29,8,411,0.2610469068660775,0.0073854779533246,1733.491366417403,1471,1924918.4650126565,2281052.6588013894,2205602.4101362186,2517286.1014285716,2449923.082142857,2383318.028650673,2392634.486819925,2549965.8
2022-09-20,444,195388.14,2764266.01,13,436,0.2358126721763085,0.007451525017265,1630.6634435261708,1815,2341616.688337552,2403580.9192009266,2305913.699202361,2561717.06,2464375.9142857143,2527402.058988005,2468237.108577268,2959654.15
2022-09-21,444,297236.34,2632587.86,16,434,0.2324584895554365,0.0081375590306536,1569.268452062132,1867,2753641.662779184,2493513.4328006175,2375727.492074659,2598352.165714286,2481514.102857143,2628007.594241004,2529782.0541002993,2929824.2
2022-09-22,454,249263.55,2564110.59,17,462,0.2486583184257602,0.0069774908981132,1677.6232200357783,1677,2871096.6875930615,2656744.281867078,2412170.2316974485,2574090.4742857143,2498457.787142857,2674349.230680753,2567594.332220259,2813374.14
2022-09-23,469,309339.94,2653106.37,18,467,0.218851570964247,0.0076086152719299,1604.792150595883,1846,2832614.9891976877,2727441.3045780524,2419729.585934276,2587463.4685714287,2534793.475,2746373.5005105645,2620241.262590891,2962446.31
2022-09-24,358,111939.71,2023947.28,9,332,0.2660098522167488,0.0081387291341427,1753.601798029557,1218,2919169.203065896,2562157.8163853684,2336043.1466734987,2573791.4899999998,2547395.819285714,2593751.8728829236,2555660.692912106,2135886.99
2022-09-25,282,33253.11,1639653.37,5,310,0.2092391304347826,0.0087248608485612,1515.31384057971,1104,2396981.0610219655,2263234.8242569123,2176782.918187408,2574865.4385714284,2562595.432857143,2363540.5246621924,2437960.1311904914,1672906.48
2022-09-26,439,165004.95,2393196.42,12,399,0.2522154055896387,0.0068719276944401,1743.831881390593,1467,1914264.6736739886,2358811.816171275,2286684.4021533336,2576041.9485714287,2546664.025,2412205.7359966445,2453992.2963650925,2558201.37
2022-09-27,467,229346.66,2623457.57,14,399,0.2593984962406015,0.0074481316072135,1787.4713220551378,1596,2343555.8045579963,2559092.594114183,2352494.045398182,2560777.6742857145,2561247.367142857,2522355.3594974834,2507167.220849747,2852804.23
2022-09-28,418,195070.68,2293170.25,12,391,0.2225015713387806,0.009136480698903,1563.947787554997,1591,2683054.7548526656,2682669.796076122,2410836.666234876,2497694.35,2548023.257857143,2513826.7521231123,2504643.715403114,2488240.93
2022-09-29,469,261555.27,2535672.87,14,435,0.228623408126137,0.0073444368400864,1696.3178532443906,1649,2553178.871617555,2726237.9107174147,2514903.814192171,2495387.7785714283,2534739.1264285715,2584677.099092334,2543654.972016032,2797228.14
2022-09-30,474,182377.68,2605297.24,13,427,0.2360695026962253,0.0083247144830071,1670.2665787896944,1669,2715878.3838725183,2804974.04381161,2579255.002520867,2470420.4371428574,2528941.952857143,2635426.5543192504,2576190.965080561,2787674.92
2022-10-01,319,47294.03,1953716.63,5,332,0.2169657422512235,0.009057426237928,1632.1457259380095,1226,2763742.7412908394,2581945.0258744066,2516043.336607982,2451152.39,2512471.94,2476822.5807394376,2499500.257736486,2001010.66
2022-10-02,257,60213.95,1526133.79,4,332,0.202414113277623,0.0082341246748723,1472.931977715877,1077,2255254.6870969464,2278932.1772496044,2361378.8826792575,2438786.855714286,2506826.1471428573,2254203.870554578,2377746.5887049544,1586347.74
2022-10-03,412,105394.58,2608706.99,6,401,0.248868778280543,0.0079562629089227,1754.4289398836456,1547,1809316.7223656487,2372021.908166403,2395667.4131012107,2461058.3128571426,2518550.130714286,2369178.2954159332,2422593.9195442935,2714101.57
2022-10-04,423,221250.25,2644520.32,12,428,0.2407621247113164,0.0080844742891582,1654.6019457274826,1732,2412506.6207885495,2532282.6821109354,2498210.456173718,2462910.6471428573,2511844.160714286,2493326.36406195,2481684.1396050546,2865770.57
2022-10-05,487,141742.57,2645881.91,14,381,0.2138470128419877,0.0092125744424087,1556.462579564489,1791,2714682.5869295164,2517602.098073957,2576685.6823239513,2505679.725714286,2501687.0378571427,2566900.8930464624,2522476.1849910473,2787624.48
2022-10-06,439,144603.76,2530260.44,14,406,0.2293798916315472,0.0073452628763201,1610.3938591210117,1661,2763310.515643172,2610810.7787159714,2619719.94735596,2488199.1628571427,2491793.470714286,2593891.719784847,2542794.586992241,2674864.2
2022-10-07,436,123895.26,2532778.58,11,382,0.2270531400966183,0.008340334663586,1604.2716425120773,1656,2704346.3052143906,2669765.492477314,2682033.831473058,2469484.722857143,2469952.5800000005,2609587.249838635,2557978.4873932754,2656673.84
2022-10-08,345,91364.65,2119557.54,8,354,0.2074122236671001,0.0086267102497459,1437.5306827048114,1538,2672564.66173813,2446847.214984876,2582734.4057506835,2499472.084285714,2475312.237142857,2509920.984878976,2511704.3144075056,2210922.19
2022-10-09,269,76673.25,1426576.36,9,286,0.2121524201853759,0.0096527410242023,1548.1458393408857,971,2364803.01391271,2160014.056656584,2417311.1465232866,2487600.922857143,2463193.889285714,2258253.141159232,2377243.6871531713,1503249.61
2022-10-10,448,178787.94,2638890.16,9,408,0.2284916201117318,0.0080178521269623,1574.121843575419,1790,1790434.0779709034,2344709.894437723,2442927.55079178,2502397.57,2481727.9414285715,2398109.380869424,2435968.2755327486,2817678.1
2022-10-11,468,213063.47,2655356.96,11,433,0.2357436801881246,0.0075444088116372,1686.3141857730748,1701,2475263.425990301,2518396.7862918153,2517450.583375093,2502776.121428571,2482843.3842857145,2515687.143152068,2493628.5627950486,2868420.43
2022-10-12,459,234716.4,2676447.68,16,449,0.2421293646250715,0.007256531681263,1666.3789811104753,1747,2737368.0953301005,2608139.3508612104,2512139.7373068943,2520424.6357142855,2513052.180714286,2614556.377364051,2549299.965089042,2911164.08
2022-10-13,476,198613.45,2549240.76,15,383,0.244472520530638,0.0074404732212799,1735.852312065698,1583,2853232.0851100334,2630380.967240807,2563973.9923420046,2530851.7800000003,2509525.4714285717,2647880.835523038,2575773.864410503,2747854.21
2022-10-14,459,253503.86,2514460.15,14,421,0.2374779021803182,0.0071265142931354,1631.0925220978197,1697,2782980.168370011,2639145.258160538,2604646.888279822,2546750.3757142858,2508117.549285714,2677901.6291422783,2601399.217155769,2767964.01
2022-10-15,373,125951.67,2165046.3,8,374,0.2352941176470588,0.0071604841074954,1705.8808413998513,1343,2772969.3961233366,2496404.2354403585,2494894.8467743997,2558189.772857143,2528830.9285714286,2581175.714356709,2560012.3842016663,2290997.97
2022-10-16,300,37974.77,1700841.83,6,314,0.2261353104726598,0.0083084172435088,1611.5075069508805,1079,2451655.1120411125,2165352.693626906,2329704.463724509,2591842.2,2539721.5614285716,2370585.9357675314,2450519.612974778,1738816.6
2022-10-17,470,50782.98,2709791.14,4,352,0.254745866503368,0.0085758031776483,1690.492418860992,1633,1976429.4373470377,2382794.4957512706,2399594.8466836894,2583684.488571428,2543041.0292857145,2468082.9818256483,2491860.213911474,2760574.12
2022-10-18,479,120121.04,2845986.3,8,414,0.2551266586248492,0.0071066772791495,1788.9670325693603,1658,2499192.5591156795,2544669.8071675138,2484354.069104837,2597639.7614285713,2550207.9414285715,2592589.071369236,2555093.164056611,2966107.34
2022-10-19,483,168522.58,2734439.18,12,396,0.245260663507109,0.0074697895375216,1719.7640758293835,1688,2810469.0797052267,2666834.5647783424,2539494.1438130485,2596468.001428571,2558446.318571429,2670182.2435269267,2601475.6435157293,2902961.76
2022-10-20,518,375950.9,2778336.81,22,476,0.2069956875898418,0.0067176068155503,1511.3980402491616,2087,2872130.866568409,2693841.1131855617,2564106.8813015847,2654529.93,2592690.855,2791208.610145195,2675183.9190469654,3154287.71
2022-10-21,477,196773.05,2608936.77,13,442,0.2162312395775431,0.007258989229085,1559.5941189549749,1799,3060235.4288561363,2718548.745457041,2580937.2374285692,2659922.1885714284,2603336.2821428566,2794833.912608896,2692587.3725073696,2805709.82
2022-10-22,363,54520.79,2159907.98,7,357,0.2065142065142065,0.0087669630289172,1534.6006722106722,1443,2890551.689618712,2576031.820304694,2513661.774259738,2648983.7314285715,2603586.7521428573,2649732.626956672,2628832.8921730537,2214428.77
2022-10-23,311,55331.32,1619274.13,6,352,0.1816638370118845,0.0083232205603004,1421.5665959252972,1178,2439803.0765395705,2296960.0802031294,2329950.4716670583,2639810.71,2615826.4549999996,2405950.832717504,2501602.56654998,1674605.45
2022-10-24,466,265272.92,2419827.62,13,392,0.2171597633136094,0.0078918805363957,1588.8168875739646,1690,1929671.3255131904,2451498.093468753,2418628.2222730475,2629028.77,2606356.629285714,2475738.2595381276,2526068.963009983,2685100.54
2022-10-25,494,387253.69,2698271.43,19,492,0.2501374381528312,0.0062975234536432,1696.2754920285872,1819,2433290.80183773,2623034.5089791687,2500408.623677948,2646088.452857143,2621864.1071428573,2628184.9746535956,2600663.117275318,3085525.12
2022-10-26,476,404023.3,2468375.35,25,463,0.2396788990825688,0.0066295450719636,1647.0175745412844,1744,2868113.6806125767,2716343.592652779,2575091.4339183215,2641722.294285714,2619095.147857143,2689238.3934901967,2636894.521638609,2872398.65
2022-10-27,506,390389.58,2484995.79,27,462,0.2106666666666666,0.0064731022222222,1533.538864,1875,2870970.3268708587,2862324.965101853,2606502.8477513543,2601879.1028571427,2628204.516428571,2735775.137617647,2668693.301420128,2875385.37
2022-10-28,447,373562.86,2387164.29,22,477,0.2225384177575412,0.0065016784638015,1571.27327831531,1757,2873913.688956953,2843453.2500679023,2635859.4227056536,2595453.007142857,2627687.5978571433,2742013.1407132354,2680964.481230777,2760727.15
2022-10-29,346,242502.37,1930343.61,14,370,0.231578947368421,0.0078534682571089,1633.7187819548872,1330,2798455.9963189843,2633778.4233786017,2573157.340395535,2589512.608571429,2619248.1700000004,2599721.350534926,2613215.3477333407,2172845.98
2022-10-30,308,135133.32,1624327.23,11,339,0.2312673450508788,0.007962784997959,1627.623080481036,1081,2381382.652106328,2314054.098919068,2421459.023959983,2601634.7657142854,2620722.737857143,2389656.1504011946,2499381.3747022287,1759460.55
2022-10-31,446,199317.87,2538997.53,14,456,0.2183840749414519,0.0073493519955684,1603.2291569086651,1708,1966767.917368776,2437736.2459460455,2483116.314149077,2609236.8885714286,2619132.8292857143,2476820.962800896,2531239.2447419316,2738315.4
2022-11-01,410,393854.63,2396036.88,17,462,0.2700449005772931,0.0060099214929061,1789.5391340602948,1559,2481132.905789592,2653665.870630697,2570932.8643037905,2567003.5157142854,2606545.9842857146,2555088.599600672,2565726.2134430073,2789891.51
2022-11-02,451,258964.4,2535923.69,18,439,0.2284023668639053,0.0076797030916284,1653.7799349112424,1690,2686971.975263197,2726576.797087131,2631301.754430374,2555930.5785714285,2598826.4364285716,2615038.472200504,2596281.130317273,2794888.09
2022-11-03,437,276939.47,2529424.78,22,454,0.2477007970570202,0.0072999341017329,1720.6402513795215,1631,2758916.0517543987,2776179.654724754,2726390.109988488,2546070.4185714284,2573974.7607142855,2662869.9166503777,2624292.2129416363,2806364.25
2022-11-04,320,67950.77,1862475.83,7,347,0.2215568862275449,0.0072539754903001,1651.3486740804108,1169,2790548.183918133,2771028.8198165023,2740811.8754451266,2427456.054285714,2511454.5307142856,2479759.0874877833,2531776.7978827516,1930426.6
2022-11-05,299,95733.64,1736361.97,9,342,0.2365038560411311,0.0088281790953594,1569.91911739503,1167,2217133.7946393774,2571634.539877668,2645105.8562732856,2378777.43,2484145.0192857147,2317843.2181158373,2438485.9728317177,1832095.61
2022-11-06,257,65841.24,1394343.47,6,287,0.2359154929577464,0.0084997465229562,1713.8318192488262,852,1960441.6715464592,2300909.876585112,2468651.2369508697,2336023.7385714287,2468829.2521428573,2103428.591086878,2308045.8044541557,1460184.71
2022-11-07,438,96594.62,2324926.7,8,372,0.2556818181818182,0.0081353305785123,1719.8304829545452,1408,1626937.0305154864,2446711.7177234082,2508005.655687075,2290767.4414285715,2450002.165,2182951.773315158,2323175.8731936016,2421521.32
2022-11-08,445,173609.23,2385367.92,12,404,0.2166566083283041,0.0074842050094531,1544.343482196741,1657,2156659.8901718287,2561104.9818156054,2613009.1946530617,2257779.6757142856,2412391.595714286,2276958.1174863684,2354616.0434344546,2558977.15
2022-11-09,479,323609.81,2737011.61,17,453,0.2367584745762712,0.0071408853418557,1621.0918538135593,1888,2424871.396723943,2639032.6845437367,2660170.9138070503,2295741.58,2425836.0792857143,2472873.943114776,2448750.0936431936,3060621.42
2022-11-10,491,300380.08,2714052.47,17,454,0.2344097995545657,0.0067311174051716,1678.4145601336302,1796,2848704.7455746476,2694809.873029158,2699300.814933041,2325465.6228571427,2435768.020714286,2608263.594836082,2524174.4211574346,3014432.55
2022-11-11,443,197292.4,2665628.43,18,413,0.2418300653594771,0.0071686068330715,1701.0818954248366,1683,2959189.9485248826,2440015.4486861057,2710469.23949067,2458679.084285714,2443067.569285714,2671927.9036270613,2569340.60900311,2862920.83
2022-11-12,376,101054.8,2219606.68,11,354,0.2488855869242199,0.007937226364397,1724.116998514116,1346,2895010.536174961,2237375.502457404,2612719.555946912,2528474.208571429,2453625.819285714,2584111.297720296,2536183.391802695,2320661.48
2022-11-13,288,53087.11,1511891.21,7,299,0.1856060606060606,0.0084994117309458,1481.9870454545455,1056,2512111.165391654,1978311.9049716026,2457581.5548656555,2543444.7242857143,2439734.231428571,2329328.053290222,2406689.382229002,1564978.32
2022-11-14,462,337556.72,2598165.47,15,449,0.1997011952191235,0.0079582070125871,1462.0130428286852,2008,1880689.2684638847,2126048.376647735,2508624.0721628093,2616901.9914285713,2453834.7164285714,2480926.5874676662,2477227.089931802,2935722.19
2022-11-15,486,363667.15,2714936.28,21,468,0.2344244984160506,0.0068420365986514,1625.4505966209083,1894,2584044.5494879615,2270357.9677651566,2559763.606315026,2691134.317142857,2474456.9964285716,2630345.7981007495,2557410.601940895,3078603.43
2022-11-16,476,567475.3,2733367.97,25,517,0.2307692307692307,0.0067284448521941,1638.135617866005,2015,2913750.469829321,2533779.1185101043,2602513.512439567,2725451.7242857143,2510596.6521428567,2797970.166075562,2656534.957682109,3300843.27
2022-11-17,521,377197.29,2915779.76,23,512,0.2366683595733875,0.0066833274825307,1672.4108938547486,1969,3171812.3366097733,2693996.9290067363,2639577.2829051004,2765243.7957142857,2545354.709285714,2921721.8870566715,2741393.9033244946,3292977.05
2022-11-18,449,239150.58,2580208.44,21,435,0.2390634627233518,0.0074275026014291,1737.128170055453,1623,3252588.812203258,2750304.896004491,2510640.795104173,2759020.6799999997,2608849.8821428567,2896131.170292503,2751789.2522145617,2819359.02
2022-11-19,403,178682.38,2098197.67,10,429,0.2028423772609819,0.0069924350165922,1470.852745478036,1548,2963768.9507344193,2607090.424002994,2387268.94326705,2752766.19,2640620.1992857144,2741318.390219377,2688468.02525262,2276880.05
2022-11-20,320,148705.78,1809917.56,9,356,0.2177985948477751,0.0085407270495764,1528.979968774395,1281,2505843.016911473,2259719.7226686627,2218708.173582132,2809001.1928571425,2676222.958571428,2545644.6276645325,2591155.4005522705,1958623.34
2022-11-21,496,222953.75,3064617.69,12,454,0.274767378215654,0.0076565439228935,1799.4370224411605,1827,2141029.898970491,2485053.878445775,2255583.2911126534,2859265.3714285716,2738083.6814285708,2731126.3307483993,2684010.8724786346,3287571.44
2022-11-22,471,259224.37,3042093.44,16,481,0.2337278106508875,0.0078321642955234,1627.8687426035503,2028,2905390.926323497,2682903.72896385,2310745.810910353,2891081.7114285715,2791108.014285714,2873674.2005612995,2766318.46414815,3301317.81
2022-11-23,465,383992.18,2577711.04,22,470,0.2481586402266289,0.0068357823271192,1678.018821529745,1765,3169342.1821078323,2888883.5759759,2447086.830744834,2842633.132857143,2784042.4285714286,2895681.4554209746,2792369.7649283963,2961703.22
2022-11-24,485,261622.42,2920255.53,20,421,0.2501377410468319,0.0067757970387572,1753.1007988980716,1815,3030916.2073692777,3023581.4006506,2550240.597882137,2826761.832857143,2796002.814285714,2967230.5790657313,2844304.18960461,3181877.95
2022-11-25,518,200415.75,2945205.47,17,412,0.2474167623421354,0.0070270391397248,1805.752709529277,1742,3131557.3691230924,2955507.2737670667,2607091.549176294,2873370.7185714287,2816195.6992857144,3011828.2392992983,2884479.7936573285,3145621.22
2022-11-26,433,118456.55,2522565.25,10,386,0.2168815943728018,0.0092838323879995,1548.0784290738568,1706,3140933.269707698,2729298.199178044,2555013.354780604,2925390.9685714287,2839078.579285715,2919126.6294744737,2852018.7278363514,2641021.8
2022-11-27,368,124641.5,2062158.92,9,362,0.2230538922155688,0.0087276793717953,1636.8266616766466,1336,2807658.9565692325,2472406.5794520294,2375006.984820494,2957987.694285714,2883494.443571429,2736045.077105855,2763322.9534581713,2186800.42
2022-11-28,472,295083.46,2580751.57,16,426,0.2427299703264095,0.0071825938416293,1706.7270207715133,1685,2393753.2655230775,2744128.199634686,2476955.2039440405,2899168.207142857,2879216.7892857143,2770992.565329391,2778324.5636637486,2875835.03
2022-11-29,560,317133.96,3071595.07,17,477,0.2572314049586777,0.0069774093299638,1750.3765650826444,1936,2715141.1085076923,2929858.0697564576,2586345.7904996695,2911655.5242857146,2901368.617857143,2925426.681497043,2859711.8258419153,3388729.03
2022-11-30,507,332122.11,2823406.98,17,484,0.2346055979643765,0.0068416111467215,1605.8672213740458,1965,3164199.722835897,2940473.1198376385,2716254.423136093,2939344.9342857148,2890989.0335714286,2982952.283622782,2899154.12772966,3155529.09
2022-12-01,467,298906.62,2655459.74,21,461,0.2462253193960511,0.0063258696300253,1715.6599070847851,1722,3158419.3009452987,3020941.396558426,2821113.082565895,2906843.2785714283,2866802.555714286,2975805.8027170864,2906515.7586990385,2954366.36
2022-12-02,455,216951.52,2604002.48,17,420,0.2334109429569266,0.008073117481003,1641.998835855646,1718,3022384.0069817663,3062501.3377056173,2820794.1620993684,2860462.2471428574,2866916.482857143,2937092.8520378144,2895107.5242058337,2820954.0
2022-12-03,423,54666.99,2219689.14,6,340,0.2215827338129496,0.009458102582682,1636.227431654676,1390,2888097.3356605885,2922008.1584704113,2721900.6871722103,2808081.437142857,2866736.202857143,2771408.6715283603,2812340.6716450555,2274356.13
2022-12-04,307,73403.27,1598251.89,4,294,0.2515527950310559,0.0091946041176394,1730.491884057971,966,2478936.5318868626,2676938.9123136075,2583122.9876863537,2734489.257142857,2846238.475714286,2496470.29364627,2660249.270092381,1671655.16
2022-12-05,527,223852.58,3056301.85,13,448,0.2496124031007752,0.0088341379057081,1695.1702480620156,1935,1940748.9506289542,2743237.6182090715,2711204.524470653,2792249.1714285715,2845708.689285714,2692391.3277347023,2742903.291413397,3280154.43
2022-12-06,505,354110.74,2981901.18,15,480,0.2270699058006941,0.0069589451486853,1653.9474070401586,2017,2833685.936876318,2958401.4221393806,2818497.849112353,2784718.1557142856,2848186.84,2853296.4758010264,2821984.441891611,3336011.92
2022-12-07,498,282270.6,2954228.57,15,462,0.2438255386232264,0.008895156553706,1700.735244351025,1903,3168569.9256254393,3024110.6447595865,2844535.1892737434,2796285.31,2867815.1221428574,2949097.14935077,2877253.072306063,3236499.17
2022-12-08,476,296159.01,2645031.53,16,455,0.2454337899543379,0.0071848741685953,1678.7617237442923,1752,3213856.088541813,3000862.5498397243,2905870.2366785174,2794403.0500000003,2850623.1642857143,2947120.4970130776,2885778.067998588,2941190.54
2022-12-09,464,220120.41,2649536.98,14,434,0.2352941176470588,0.0078110726643598,1688.0337588235295,1700,3032079.0561806043,2940893.0332264826,2949461.3245551507,2801360.6771428576,2830911.4621428573,2927754.720259808,2883628.644265443,2869657.39
